RA,DEC,USNO-B1.0,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Bmag1,Rmag1,Bmag2,Rmag2,Imag,Epoch,pmRA,pmDE,e_pmRA,e_pmDE,Flags,B1s/g,R1s/g,B2s/g,R2s/g,Is/g,angDist
345,60,1499-0036163,345.058487,59.981259,0.203,0.202,0.0,18.52,17.12,18.77,17.19,16.34,1976.5,0,0,0,0,..Y,0,4,9,9,,125.065182
345,60,1500-0035833,344.958814,60.028109,0.317,0.206,0.0,18.41,16.18,18.34,16.56,15.35,1976.5,-6,-4,1,8,..Y,0,4,8,8,,125.424047
345,60,1499-0036155,345.023656,59.96717,0.205,0.202,90.0,13.64,10.78,13.15,10.6,9.86,1976.5,0,0,0,0,..Y,0,9,8,8,,125.631646
345,60,1499-0036133,344.92965,59.998164,0.214,0.201,90.0,,,,19.5,18.56,1992.6,0,0,0,0,...,,,,3,,126.80575
345,60,1499-0036166,345.067667,59.990045,0.255,0.235,90.0,,17.99,,18.73,16.95,1979.7,-8,88,5,4,...,,8,,1,,126.981209
345,60,1499-0036165,345.067584,59.989753,0.306,0.2,90.0,,,,18.84,17.1,1992.6,0,0,0,0,...,,,,1,,127.139391
345,60,1500-0035833,344.959534,60.029125,0.219,0.203,90.0,19.31,16.8,18.71,16.89,16.33,1976.5,0,0,0,0,...,0,9,2,2,,127.64929
345,60,1500-0035833,344.959753,60.029298,0.412,0.2,0.0,19.47,,19.53,,,1971.7,0,0,0,0,...,0,,1,,,127.937616
345,60,1500-0035832,344.956673,60.028403,0.838,0.226,90.0,,19.09,,19.12,18.22,1979.7,2,-18,29,3,...,,10,,4,,128.577926
345,60,1500-0035842,345.009553,60.035431,0.203,0.202,90.0,,18.91,,18.98,17.89,1979.7,2,-4,1,1,...,,5,,2,,128.704305
345,60,1499-0036157,345.035948,59.969067,0.212,0.212,0.0,17.4,15.67,17.76,15.94,15.51,1976.5,0,0,0,0,..Y,0,4,10,4,,128.808548
345,60,1499-0036148,344.99527,59.964209,0.21,0.202,0.0,,18.93,,19.41,,1972.7,0,0,0,0,...,,2,,8,,129.129032
345,60,1499-0036139,344.95802,59.970873,0.241,0.203,90.0,,,20.65,19.22,18.45,1991.6,0,0,0,0,...,,,2,5,,129.267113
345,60,1499-0036166,345.068117,59.988559,0.214,0.2,90.0,,19.05,20.82,19.13,17.98,1982.1,8,-2,3,0,...,,1,2,5,,129.36356
345,60,1499-0036132,344.927237,59.999592,0.255,0.203,90.0,19.1,16.81,19.19,17.39,16.4,1976.5,0,-6,5,1,..Y,0,4,9,9,,130.982378
345,60,1500-0035841,345.001264,60.036398,0.215,0.201,0.0,,18.36,20.75,18.67,16.64,1982.1,0,0,0,0,...,,10,1,4,,131.052724
345,60,1499-0036156,345.030828,59.966925,0.52,0.2,90.0,,16.65,,17.16,,1972.7,0,0,0,0,...,,7,,1,,131.376962
345,60,1500-0035841,345.005217,60.036817,0.409,0.328,90.0,,19.09,,,18.33,1973.7,0,0,0,0,...,,8,,,,132.872925
345,60,1500-0035837,344.981462,60.035787,0.214,0.209,0.0,,17.99,20.65,18.31,16.75,1982.1,0,-10,2,3,...,,10,4,4,,133.079773
345,60,1500-0035827,344.934275,60.017367,0.261,0.203,90.0,,18.87,,19.22,18.62,1979.7,0,0,0,0,...,,8,,2,,133.782151
345,60,1499-0036161,345.048484,59.971553,0.27,0.248,0.0,19.93,18.99,20.73,18.96,,1972.2,0,0,0,0,...,0,4,2,8,,134.575281
345,60,1499-0036136,344.9462,59.973937,0.292,0.232,90.0,17.8,14.39,17.4,14.27,13.24,1976.5,0,0,0,0,..Y,0,9,9,4,,134.866064
345,60,1499-0036150,345.005278,59.962584,0.317,0.264,90.0,17.38,15.89,17.81,16.28,14.32,1976.5,0,0,0,0,..Y,0,2,3,4,,135.032547
345,60,1499-0036136,344.944556,59.974498,0.3,0.27,0.0,18.78,,18.82,,,1971.7,0,0,0,0,...,0,,8,,,135.632216
345,60,1499-0036150,345.003164,59.962337,0.587,0.296,90.0,18.77,,20.54,18.46,18.07,1982.1,102,-238,22,9,...,0,,4,4,,135.706437
345,60,1500-0035856,345.075153,60.003181,0.207,0.206,0.0,16.72,15.06,17.02,15.22,14.62,1976.5,0,0,0,0,..Y,0,5,8,9,,135.752954
345,60,1500-0035830,344.948462,60.027595,0.21,0.204,90.0,,18.31,20.36,18.83,18.16,1982.1,0,0,0,0,...,,9,6,4,,135.895756
345,60,1500-0035855,345.070925,60.013173,0.767,0.204,0.0,,19.1,,,18.56,1973.7,0,0,0,0,...,,7,,,,136.164516
345,60,1500-0035852,345.058687,60.024231,0.221,0.214,90.0,,19.31,,19.59,18.52,1979.7,22,-4,3,2,...,,8,,8,,136.967989
345,60,1499-0036154,345.023506,59.963664,0.474,0.317,0.0,,17.45,,18.86,17.12,1979.7,0,0,0,0,...,,5,,2,,137.489121
345,60,1499-0036146,344.992323,59.961659,0.277,0.241,90.0,20.22,18.57,20.59,18.74,17.76,1976.5,0,0,0,0,...,0,8,5,4,,138.718573
345,60,1499-0036152,345.009123,59.961709,0.525,0.261,0.0,17.86,14.94,17.88,15.15,,1972.2,0,0,0,0,...,0,7,3,2,,138.823334
345,60,1500-0035855,345.070587,60.015998,0.243,0.229,90.0,,19.28,,19.11,18.53,1979.7,0,0,0,0,...,,3,,3,,139.4721
345,60,1499-0036157,345.034575,59.965137,0.307,0.235,0.0,,17.9,20.01,18.2,17.32,1982.1,0,0,0,0,...,,7,2,8,,140.104339
345,60,1500-0035852,345.057684,60.026159,0.236,0.214,90.0,,18.55,20.83,19.27,18.07,1982.1,0,0,0,0,...,,4,2,8,,140.145796
345,60,1500-0035843,345.015331,60.038273,0.214,0.205,0.0,18.48,16.68,18.8,16.81,16.16,1976.5,0,0,0,0,..Y,0,4,9,9,,140.515931
345,60,1499-0036142,344.972464,59.963473,0.257,0.202,90.0,,18.21,,18.35,17.39,1979.7,0,0,0,0,...,,3,,7,,140.537952
345,60,1500-0035827,344.933545,60.020837,0.228,0.203,0.0,,17.13,20.1,16.85,15.56,1982.1,-10,0,1,4,...,,4,2,8,,141.16159
345,60,1499-0036130,344.921556,59.999189,0.222,0.22,90.0,,17.67,20.19,18.16,17.01,1982.1,0,0,0,0,...,,8,3,2,,141.231109
345,60,1500-0035839,344.996762,60.03932,0.348,0.22,0.0,,,,19.6,18.65,1992.6,0,0,0,0,...,,,,2,,141.671767
345,60,1500-0035835,344.96685,60.03577,0.223,0.221,0.0,,18.85,20.56,18.81,17.62,1982.1,0,0,0,0,...,,4,4,5,,141.911703
345,60,1500-0035850,345.050014,60.030739,0.241,0.226,0.0,18.97,16.38,19.17,16.59,15.69,1976.5,0,0,0,0,..Y,0,4,2,9,,142.627819
345,60,1499-0036132,344.927834,59.983195,0.334,0.223,90.0,,19.03,20.84,19.07,18.47,1982.1,-6,-12,11,4,...,,4,2,4,,143.325794
345,60,1499-0036167,345.074128,59.985164,0.429,0.207,0.0,,18.26,,19.23,18.6,1979.7,-14,24,2,13,...,,4,,3,,143.750408
345,60,1499-0036141,344.970064,59.962937,0.268,0.253,90.0,,19.19,20.77,19.07,18.11,1982.1,0,0,0,0,...,,2,2,2,,143.908139
345,60,1499-0036161,345.051195,59.9692,0.283,0.2,90.0,,18.76,,18.79,18.07,1979.7,-2,4,7,0,...,,4,,4,,144.201399
345,60,1499-0036164,345.058762,59.972706,0.35,0.23,90.0,19.54,17.21,19.6,17.23,16.08,1976.5,10,12,9,3,..Y,0,4,7,7,,144.400935
345,60,1499-0036152,345.00972,59.960137,0.251,0.209,0.0,15.3,13.92,15.47,14.06,13.19,1976.5,0,0,0,0,..Y,0,4,9,4,,144.570661
345,60,1499-0036158,345.036595,59.963867,0.628,0.406,90.0,,16.33,,18.59,18.02,1979.7,250,-262,21,12,...,,8,,4,,145.822819
345,60,1500-0035838,344.989634,60.040225,0.242,0.211,0.0,,18.42,20.42,18.25,17.41,1982.1,0,0,0,0,...,,9,7,8,,146.005792
345,60,1499-0036160,345.043192,59.96562,0.235,0.22,90.0,,18.34,20.72,18.82,17.66,1982.1,0,0,0,0,...,,1,2,8,,146.181789
345,60,1499-0036144,344.984434,59.959517,0.208,0.204,90.0,17.2,15.63,17.4,15.81,15.54,1976.5,4,4,1,1,..Y,0,3,10,9,,148.410985
345,60,1500-0035852,345.05682,60.029987,0.213,0.201,0.0,,,,19.29,18.63,1992.6,0,0,0,0,...,,,,1,,148.676633
345,60,1499-0036133,344.929512,59.978395,0.281,0.208,0.0,18.26,15.81,18.4,15.72,14.75,1976.5,0,0,0,0,..Y,0,8,8,8,,148.855819
345,60,1500-0035824,344.917356,60.001914,1.019,0.733,90.0,,17.97,,,16.78,1973.7,0,0,0,0,...,,7,,,,148.914363
345,60,1500-0035856,345.07407,60.018473,0.216,0.208,0.0,17.84,15.82,17.96,16.34,15.69,1976.5,0,0,0,0,..Y,0,5,9,9,,148.958109
345,60,1499-0036161,345.047959,59.966281,0.222,0.215,90.0,16.75,14.82,16.83,15.04,14.32,1976.5,0,0,0,0,...,0,8,8,3,,148.979629
345,60,1500-0035825,344.919437,60.009812,0.23,0.209,0.0,,18.63,,18.53,17.42,1979.7,8,-10,2,4,...,,8,,8,,149.232736
345,60,1499-0036167,345.075614,59.982628,0.217,0.212,0.0,14.25,12.89,14.28,13.09,12.58,1976.5,0,0,0,0,..Y,0,4,8,10,,149.818211
345,60,1499-0036143,344.977781,59.959831,0.229,0.207,90.0,,18.79,20.49,18.84,18.36,1982.1,0,0,0,0,...,,9,4,4,,150.043526
345,60,1499-0036161,345.048834,59.966198,0.24,0.231,90.0,17.44,14.95,17.29,15.61,14.6,1976.5,0,0,0,0,...,0,4,3,8,,150.141084
345,60,1499-0036135,344.940517,59.970706,0.222,0.209,90.0,18.67,16.52,18.59,16.79,16.27,1976.5,-2,4,3,2,..Y,0,8,8,8,,150.318033
345,60,1500-0035824,344.916323,60.001889,0.518,0.356,90.0,,18.1,20.74,17.27,,1978.3,186,-224,17,10,...,,4,1,2,,150.767829
345,60,1499-0036134,344.93607,59.9728,0.265,0.213,0.0,,,19.49,16.99,,1990.6,0,0,0,0,...,,,9,9,,151.13319
345,60,1499-0036134,344.936284,59.972214,0.262,0.252,0.0,16.28,14.48,16.3,14.22,13.65,1976.5,0,0,0,0,..Y,0,2,9,9,,152.218505
345,60,1499-0036131,344.923698,59.981567,0.227,0.21,90.0,17.9,16.13,18.08,16.25,15.56,1976.5,0,0,0,0,..Y,0,7,10,9,,152.568924
345,60,1500-0035828,344.937281,60.02855,0.44,0.217,90.0,,17.6,20.36,18.21,15.91,1982.1,0,0,0,0,...,,9,2,3,,152.636469
345,60,1500-0035839,344.993706,60.042312,0.262,0.227,0.0,19.53,17.74,19.78,17.95,16.94,1976.5,0,0,0,0,..Y,0,8,7,9,,152.743487
345,60,1499-0036140,344.96692,59.960848,0.209,0.202,90.0,15.93,14.22,16.11,14.58,13.9,1976.5,0,-4,2,0,..Y,0,1,9,9,,153.022368
345,60,1500-0035836,344.974614,60.040617,0.264,0.233,90.0,,,20.84,19.25,,1990.6,0,0,0,0,...,,,1,5,,153.186468
345,60,1500-0035858,345.081073,60.013253,0.21,0.201,0.0,,18.39,20.83,18.98,18.07,1982.1,0,0,0,0,...,,4,2,3,,153.504964
345,60,1500-0035827,344.933784,60.027614,0.224,0.221,90.0,15.21,13.25,15.39,13.49,12.13,1976.5,0,0,0,0,..Y,0,2,9,10,,155.166141
345,60,1499-0036145,344.989028,59.957239,0.311,0.227,0.0,18.86,16.79,18.36,16.37,15.52,1976.5,0,0,0,0,..Y,0,3,5,8,,155.202828
345,60,1499-0036169,345.086217,59.997559,0.229,0.219,0.0,17.63,15.6,17.55,15.96,14.94,1976.5,0,0,0,0,..Y,0,3,10,9,,155.444782
345,60,1500-0035828,344.935017,60.028517,0.443,0.281,0.0,,17.31,,17.81,,1972.7,0,0,0,0,...,,1,,2,,155.593462
345,60,1499-0036131,344.92435,59.978967,0.244,0.23,0.0,,18.38,20.32,18.73,18.11,1982.1,0,0,0,0,...,,9,6,4,,155.844177
345,60,1500-0035823,344.914,60.005531,0.287,0.273,0.0,,17.91,20.76,19.05,,1978.3,8,42,6,7,...,,2,3,8,,156.06241
345,60,1499-0036169,345.085075,59.99147,0.312,0.233,0.0,,,,19.29,18.65,1992.6,0,0,0,0,...,,,,1,,156.202764
345,60,1500-0035844,345.0226,60.0419,0.206,0.204,0.0,15.81,14.34,16.09,14.6,13.93,1976.5,4,-2,1,1,..Y,0,4,10,9,,156.222611
345,60,1500-0035828,344.939439,60.031159,0.218,0.217,90.0,19.93,17.76,19.9,17.92,17.32,1976.5,0,0,0,0,..Y,0,4,3,8,,156.379669
345,60,1500-0035858,345.083981,60.011614,0.207,0.2,90.0,,18.95,,18.99,18.32,1979.7,8,-2,1,0,...,,9,,8,,156.81579
345,60,1499-0036149,344.998773,59.956414,0.213,0.202,90.0,17.25,15.47,17.52,15.9,15.2,1976.5,0,0,0,0,..Y,0,10,10,9,,156.925217
345,60,1500-0035857,345.079442,60.018189,0.205,0.201,0.0,17.04,15.12,17.3,15.63,15.02,1976.5,0,0,0,0,..Y,0,1,10,9,,157.239208
345,60,1500-0035846,345.028745,60.041448,0.338,0.248,0.0,,18.71,20.71,19.12,18.01,1982.1,0,0,0,0,...,,2,3,4,,157.918399
345,60,1500-0035859,345.087162,60.005389,0.228,0.2,90.0,,,,18.99,18.12,1992.6,0,0,0,0,...,,,,4,,158.073852
345,60,1500-0035832,344.957148,60.038337,0.245,0.231,0.0,,18.76,20.83,18.79,18.25,1982.1,0,0,0,0,...,,4,2,4,,158.08324
345,60,1499-0036145,344.9879,59.956453,0.236,0.219,0.0,19.3,16.77,18.68,16.68,16.17,1976.5,0,0,0,0,..Y,0,3,2,2,,158.277011
345,60,1499-0036168,345.084173,59.986934,0.219,0.219,90.0,19.4,17.95,19.95,17.86,17.22,1976.5,0,0,0,0,..Y,0,7,6,4,,158.673572
345,60,1500-0035823,344.913762,60.010053,0.228,0.224,90.0,,18.3,20.59,17.71,17.26,1982.1,0,0,0,0,...,,10,8,2,,159.368322
345,60,1499-0036150,345.005759,59.955817,0.213,0.207,90.0,18.93,16.41,18.95,16.61,15.9,1976.5,-6,-6,2,1,..Y,0,8,9,9,,159.396743
345,60,1500-0035851,345.052653,60.035687,0.332,0.234,0.0,19.72,17.15,19.83,18.01,16.66,1976.5,0,0,0,0,...,0,6,1,3,,159.618435
345,60,1500-0035823,344.911309,60.0019,0.209,0.2,90.0,15.15,11.3,14.97,11.47,9.47,1976.5,0,0,0,0,..Y,0,7,9,9,,159.785658
345,60,1500-0035851,345.053834,60.035381,0.916,0.579,0.0,,,20.5,17.78,16.76,1991.6,170,-10,63,105,...,,,4,2,,160.010224
345,60,1499-0036146,344.992909,59.95567,0.221,0.216,90.0,19.3,17.82,19.58,17.93,17.35,1976.5,0,0,0,0,..Y,0,4,9,3,,160.0983
345,60,1500-0035823,344.912545,60.008278,0.437,0.258,0.0,20.38,18.09,20.47,18.08,16.65,1976.5,0,0,0,0,...,0,2,5,2,,160.19565
345,60,1499-0036162,345.051687,59.963773,0.207,0.201,90.0,15.94,14.46,16.43,14.8,14.34,1976.5,0,0,0,0,..Y,0,7,9,9,,160.23084
345,60,1500-0035825,344.917875,60.017717,1.019,0.262,0.0,19.82,19.04,,18.94,18.36,1973.2,-14,-28,5,34,...,0,4,,4,,160.961297
345,60,1500-0035840,344.998817,60.044923,0.244,0.206,90.0,,18.58,20.84,18.55,17.11,1982.1,0,0,0,0,...,,7,2,7,,161.736612
345,60,1500-0035829,344.945042,60.035567,0.206,0.201,90.0,18.01,16.47,18.16,16.64,15.9,1976.5,0,0,0,0,..Y,0,8,9,9,,161.77188
345,60,1499-0036159,345.039873,59.959659,0.209,0.204,0.0,18.82,16.45,18.55,16.82,15.97,1976.5,0,-6,1,2,..Y,0,2,9,9,,162.013769
345,60,1499-0036165,345.067428,59.969998,0.256,0.229,90.0,17.36,15.3,17.38,15.58,14.8,1976.5,0,0,0,0,..Y,0,8,10,8,,162.51072
345,60,1500-0035860,345.089484,60.00625,0.217,0.2,0.0,,,,19.23,18.42,1992.6,0,0,0,0,...,,,,1,,162.620004
345,60,1499-0036131,344.9226,59.97635,0.209,0.203,90.0,17.76,15.29,17.7,15.47,14.82,1976.5,0,0,0,0,..Y,0,8,10,9,,163.318006
345,60,1500-0035843,345.013512,60.044923,0.209,0.202,0.0,19.62,17.99,20.1,18.25,17.94,1976.5,0,0,0,0,..Y,0,4,2,8,,163.538775
345,60,1499-0036134,344.938353,59.966517,0.217,0.213,0.0,,18.26,20.69,18.62,17.93,1982.1,0,0,0,0,...,,4,9,4,,163.87558
345,60,1500-0035826,344.923487,60.024706,0.21,0.202,90.0,,17.24,20.4,17.38,15.83,1982.1,0,0,0,0,...,,7,7,9,,163.90303
345,60,1500-0035860,345.090903,60.004614,0.224,0.219,90.0,,18.86,,18.88,17.67,1979.7,0,0,0,0,...,,9,,4,,164.45505
345,60,1500-0035849,345.045014,60.039884,0.211,0.201,90.0,18.9,16.89,18.95,17.33,16.58,1976.5,0,0,0,0,..Y,0,8,9,8,,164.842392
345,60,1500-0035838,344.988023,60.045439,0.227,0.204,90.0,19.27,16.83,19.06,16.99,16.06,1976.5,0,0,0,0,..Y,0,2,9,8,,164.992983
345,60,1500-0035835,344.970828,60.043456,0.241,0.236,90.0,,,20.48,18.21,17.03,1991.6,0,0,0,0,...,,,1,3,,165.007733
345,60,1500-0035860,345.090642,60.009075,0.204,0.2,90.0,15.28,13.63,15.48,14.09,13.32,1976.5,0,0,0,0,..Y,0,4,9,9,,166.372377
345,60,1500-0035828,344.941223,60.035842,0.246,0.236,0.0,,18.41,20.78,18.84,17.5,1982.1,0,0,0,0,...,,3,2,4,,166.823997
345,60,1499-0036146,344.991045,59.953873,0.261,0.244,90.0,20.25,17.81,20.01,17.72,16.98,1976.5,0,0,0,0,..Y,0,7,3,4,,166.838642
345,60,1499-0036165,345.0643,59.966614,0.245,0.209,0.0,19.21,17.9,20.06,18.2,17.62,1976.5,0,0,0,0,...,0,4,7,8,,166.897642
345,60,1500-0035856,345.075103,60.027225,0.212,0.207,90.0,,,,19.43,18.56,1992.6,0,0,0,0,...,,,,1,,166.931251
345,60,1499-0036169,345.087325,59.984331,0.291,0.224,0.0,,18.61,20.8,19.04,18.09,1982.1,0,0,0,0,...,,1,8,4,,167.035267
345,60,1499-0036166,345.072206,59.970148,0.695,0.617,0.0,,19.26,,19.46,18.2,1979.7,0,0,0,0,...,,9,,1,,168.691682
345,60,1499-0036170,345.093745,59.998687,0.219,0.2,90.0,,18.39,,18.73,17.15,1979.7,0,0,0,0,...,,4,,4,,168.810509
345,60,1500-0035859,345.087295,60.017273,0.221,0.216,90.0,18.99,16.2,18.64,16.56,15.84,1976.5,10,-4,3,2,..Y,0,4,9,9,,168.94959
345,60,1499-0036157,345.032495,59.955925,0.202,0.201,0.0,,18.77,,18.98,18.28,1979.7,18,4,0,0,...,,4,,5,,169.121087
345,60,1499-0036129,344.914,59.980542,0.228,0.204,0.0,18.94,16.7,19.05,16.69,15.9,1976.5,-6,-4,1,3,..Y,0,4,9,8,,169.952859
345,60,1500-0035860,345.092181,60.011156,0.37,0.331,0.0,,18.56,20.19,18.31,16.76,1982.1,0,0,0,0,...,,4,1,2,,170.689793
345,60,1499-0036135,344.942062,59.962459,0.208,0.205,0.0,15.33,13.81,15.7,13.96,13.36,1976.5,0,0,0,0,..Y,0,7,10,9,,170.74353
345,60,1499-0036149,344.9996,59.952464,0.323,0.213,0.0,,18.89,,19.52,18.51,1979.7,0,0,0,0,...,,2,,3,,171.131173
345,60,1499-0036142,344.973606,59.954225,0.212,0.207,90.0,,19.02,,,18.45,1973.7,0,0,0,0,...,,2,,,,171.511045
345,60,1500-0035852,345.058839,60.037809,0.273,0.242,90.0,,17.98,,19.47,18.36,1979.7,-212,84,6,5,...,,7,,2,,172.426154
345,60,1500-0035822,344.904112,60.000359,0.22,0.212,90.0,,18.86,,,16.83,1973.7,0,0,0,0,...,,4,,,,172.602107
345,60,1499-0036140,344.962295,59.955914,0.214,0.206,90.0,,,,19.17,18.53,1992.6,0,0,0,0,...,,,,5,,172.629774
345,60,1499-0036128,344.908614,59.984917,0.22,0.207,0.0,16.79,14.2,16.9,14.31,13.15,1976.5,-14,-2,1,3,..Y,0,4,9,9,,173.260675
345,60,1500-0035844,345.020337,60.047053,0.265,0.201,90.0,,,,19.56,18.56,1992.6,0,0,0,0,...,,,,2,,173.295611
345,60,1499-0036146,344.989542,59.952073,0.209,0.201,90.0,,18.99,,19.58,,1972.7,0,0,0,0,...,,7,,3,,173.562621
345,60,1499-0036132,344.926778,59.96842,0.249,0.223,0.0,,,20.74,19.11,18.27,1991.6,0,0,0,0,...,,,2,2,,174.105185
345,60,1500-0035823,344.911887,60.02017,0.209,0.203,90.0,,,,19.15,17.98,1992.6,0,0,0,0,...,,,,4,,174.391009
345,60,1500-0035825,344.921953,60.028909,0.231,0.2,0.0,,18.76,,18.98,17.88,1979.7,0,0,0,0,...,,3,,8,,174.784812
345,60,1499-0036159,345.040603,59.955781,0.242,0.21,90.0,19.28,17.65,19.66,17.5,16.47,1976.5,0,0,0,0,..Y,0,3,1,8,,175.184361
345,60,1500-0035853,345.064092,60.036712,0.223,0.216,0.0,19.59,17.72,20.25,18.25,17.38,1976.5,0,0,0,0,..Y,0,4,6,3,,175.38978
345,60,1500-0035831,344.950053,60.042014,0.302,0.225,0.0,,,20.47,19.59,18.62,1991.6,0,0,0,0,...,,,2,2,,175.924028
345,60,1499-0036136,344.946403,59.959139,0.203,0.203,0.0,,17.24,20.44,17.43,16.36,1982.1,0,0,0,0,...,,8,8,9,,175.946405
345,60,1499-0036170,345.093398,59.985614,0.363,0.282,90.0,,19.31,20.82,18.6,17.72,1982.1,0,0,0,0,...,,7,2,4,,175.947865
345,60,1500-0035854,345.067153,60.035653,0.371,0.313,90.0,,18.96,,19.31,17.99,1979.7,0,0,0,0,...,,8,,2,,176.264078
345,60,1500-0035855,345.073339,60.032503,0.22,0.21,90.0,19.56,16.08,19.81,16.54,14.88,1976.5,0,0,0,0,..Y,0,4,1,9,,176.355023
345,60,1499-0036159,345.041531,59.95562,0.479,0.237,90.0,,18.41,20.36,18.09,16.96,1982.1,0,0,0,0,...,,4,4,1,,176.413448
345,60,1500-0035834,344.965564,60.045906,0.21,0.204,90.0,,18.48,20.39,18.75,18.05,1982.1,0,0,0,0,...,,4,6,8,,176.488283
345,60,1500-0035859,345.086984,60.022789,0.216,0.214,0.0,,18.16,,18.52,16.81,1979.7,0,0,0,0,...,,9,,4,,176.71511
345,60,1500-0035860,345.091778,60.018128,0.275,0.205,0.0,,18.2,,19.12,,1972.7,0,0,0,0,...,,7,,1,,177.581599
345,60,1500-0035852,345.058023,60.040103,0.207,0.205,90.0,18.7,16.03,18.57,16.37,15.42,1976.5,-4,2,1,1,..Y,0,9,9,9,,178.150654
345,60,1500-0035842,345.006459,60.049392,0.216,0.202,0.0,19.05,17.13,19.01,17.18,16.58,1976.5,0,0,0,0,..Y,0,7,9,10,,178.190264
345,60,1499-0036142,344.975675,59.951992,0.227,0.22,90.0,,18.46,20.38,18.33,17.84,1982.1,0,0,0,0,...,,4,8,3,,178.2965
345,60,1499-0036130,344.92082,59.970023,0.217,0.21,90.0,19.56,17.89,19.74,17.65,17.07,1976.5,0,0,0,0,...,0,4,9,4,,178.822787
345,60,1500-0035840,344.997164,60.049778,0.251,0.227,90.0,,19.14,,19.27,18.55,1979.7,0,0,0,0,...,,4,,5,,179.273329
345,60,1499-0036158,345.036973,59.953723,0.347,0.312,90.0,,18.76,,19.47,18.62,1979.7,264,-86,10,8,...,,9,,2,,179.415624
345,60,1500-0035842,345.006578,60.049737,1.009,0.23,0.0,,18.54,,,16.58,1973.7,0,0,0,0,..Y,,9,,,,179.443588
345,60,1500-0035829,344.942592,60.040862,0.222,0.203,0.0,18.48,14.72,18.17,15.05,13.48,1976.5,0,0,0,0,..Y,0,4,10,9,,179.733565
330,55,1449-0038057,329.996184,54.996987,0.741,0.304,0.0,,18.71,,,17.86,1973.2,0,0,0,0,...,,3,,,,13.40682
330,55,1450-0038054,329.998653,55.004503,0.249,0.215,90.0,,18.45,20.09,18.02,17.77,1981.9,0,0,0,0,...,,4,2,1,,16.447717
330,55,1450-0038053,329.995514,55.003798,0.225,0.212,0.0,18.51,16.63,18.52,16.72,16.5,1976.0,0,0,0,0,..Y,4,4,5,2,,16.514995
330,55,1449-0038058,330.000078,54.994617,0.575,0.315,0.0,,18.97,,,17.91,1973.2,0,0,0,0,...,,2,,,,19.379522
330,55,1449-0038060,330.007495,54.9955,1.019,0.529,0.0,,,,19.39,17.91,1992.6,0,0,0,0,...,,,,2,,22.404906
330,55,1449-0038060,330.007684,54.995195,0.394,0.217,0.0,,18.76,,19.39,17.72,1979.3,0,0,0,0,...,,2,,2,,23.473228
330,55,1450-0038054,330.00237,55.007792,0.224,0.217,90.0,16.41,14.64,16.6,14.81,13.79,1976.0,0,0,0,0,..Y,8,8,4,2,,28.474824
330,55,1450-0038054,329.998573,55.007884,0.216,0.201,90.0,17.55,15.98,17.73,15.94,15.35,1976.0,0,0,0,0,..Y,8,4,2,4,,28.53499
330,55,1450-0038051,329.985484,55.003878,0.227,0.201,0.0,19.53,17.58,19.69,17.4,16.76,1976.0,0,0,0,0,...,1,9,9,4,,33.064414
330,55,1450-0038052,329.991937,55.008206,0.494,0.266,0.0,,,20.42,18.15,17.6,1991.6,150,-394,20,53,...,,,10,3,,33.909424
330,55,1450-0038057,330.016173,55.002803,0.263,0.208,0.0,,18.53,,18.52,17.7,1979.3,0,0,0,0,...,,2,,4,,34.885088
330,55,1449-0038063,330.017259,54.998048,0.325,0.268,0.0,,18.0,20.53,17.78,17.56,1981.9,0,0,0,0,...,,4,2,2,,36.32455
330,55,1449-0038063,330.019653,54.999673,0.233,0.206,0.0,,,20.07,18.87,,1990.5,0,0,0,0,...,,,2,2,,40.598396
330,55,1449-0038062,330.014809,54.992514,0.58,0.496,90.0,,18.3,,18.46,17.84,1979.3,0,0,0,0,...,,2,,8,,40.76148
330,55,1449-0038063,330.019009,54.996248,0.209,0.205,90.0,14.73,13.86,14.79,13.97,13.29,1976.0,0,0,0,0,...,8,10,2,3,,41.512214
330,55,1450-0038058,330.019403,55.003031,0.268,0.231,90.0,19.41,17.41,18.51,16.95,16.58,1976.0,4,8,5,3,...,4,7,4,2,,41.522594
330,55,1450-0038051,329.985592,55.008098,0.219,0.202,90.0,,18.33,20.26,18.8,17.81,1981.9,0,0,0,0,...,,8,1,4,,41.651261
330,55,1450-0038053,329.993823,55.011209,0.26,0.209,90.0,,18.26,,18.66,17.91,1979.3,0,0,0,0,...,,8,,8,,42.31967
330,55,1449-0038055,329.986584,54.990806,0.377,0.211,0.0,,18.93,,19.31,,1972.1,0,0,0,0,...,,2,,4,,43.163768
330,55,1450-0038056,330.008742,55.010998,0.288,0.223,90.0,18.39,17.04,15.95,17.19,16.44,1976.0,0,0,0,0,...,7,8,1,2,,43.512689
330,55,1449-0038062,330.014709,54.989531,0.289,0.211,0.0,,18.56,,19.25,17.88,1979.3,0,0,0,0,...,,1,,2,,48.405767
330,55,1450-0038050,329.976612,55.002173,0.342,0.232,0.0,,18.04,,18.0,16.68,1979.3,0,0,0,0,...,,8,,2,,48.921279
330,55,1450-0038058,330.019567,55.007742,0.438,0.22,90.0,18.6,,19.24,18.32,,1977.9,-40,-208,13,3,...,1,,2,1,,49.080914
330,55,1450-0038059,330.020645,55.007267,0.716,0.301,90.0,,17.59,,16.75,,1972.1,0,0,0,0,...,,4,,4,,50.01323
